epoch,iter,global_step,loss,attn,box,ctr,lm,box_w,iou_p70,iou_p80,iou_p90,iou_05,iou_size,pos_mean,neg_mean,p_cur,sec_per_iter,imgs_per_sec,eta_epoch_min,eta_total_min
1,773,773,0.712433,0.405272,0.896874,0.0,0.0,0.5,0.161472,0.239068,0.42626,0.586937,0.645161,0.554063,0.049559,0.7,0.221419,4.52,314.01,2.69
1,774,774,0.698022,0.380315,0.886743,0.0,0.0,0.5,0.161472,0.236691,0.430891,0.583706,0.624204,0.585312,0.053001,0.7,0.221422,4.52,314.01,2.68
1,775,775,0.749188,0.4484,0.920151,0.0,0.0,0.5,0.161472,0.234618,0.428902,0.552054,0.645161,0.50306,0.044661,0.7,0.221406,4.52,313.98,2.68
1,776,776,0.717545,0.414493,0.901517,0.0,0.0,0.5,0.161472,0.232258,0.431555,0.592662,0.639871,0.543761,0.048498,0.7,0.221412,4.52,313.99,2.68
1,777,777,0.690047,0.379201,0.881957,0.0,0.0,0.5,0.161099,0.233437,0.42626,0.625801,0.624204,0.588727,0.0525,0.7,0.221387,4.52,313.95,2.67
1,778,778,0.763662,0.45887,0.930735,0.0,0.0,0.5,0.161099,0.234618,0.42626,0.549094,0.634615,0.492274,0.044412,0.7,0.22138,4.52,313.94,2.67
1,779,779,0.76773,0.462689,0.934577,0.0,0.0,0.5,0.161099,0.233437,0.42626,0.529131,0.634615,0.487647,0.044263,0.7,0.221366,4.52,313.91,2.66
1,780,780,0.765892,0.462569,0.931259,0.0,0.0,0.5,0.161472,0.235802,0.431555,0.512077,0.624204,0.487634,0.043799,0.7,0.221349,4.52,313.88,2.66
1,781,781,0.742727,0.43998,0.915563,0.0,0.0,0.5,0.161099,0.233437,0.431555,0.563033,0.624204,0.513764,0.045649,0.7,0.221336,4.52,313.86,2.66
1,782,782,0.75941,0.455024,0.927274,0.0,0.0,0.5,0.161472,0.234618,0.434217,0.513744,0.624204,0.497224,0.044845,0.7,0.221362,4.52,313.89,2.65
1,783,783,0.744492,0.439368,0.915792,0.0,0.0,0.5,0.161472,0.234323,0.431555,0.562559,0.613924,0.516734,0.046238,0.7,0.221336,4.52,313.85,2.65
1,784,784,0.719875,0.41108,0.901709,0.0,0.0,0.5,0.161472,0.233437,0.42626,0.593548,0.629393,0.549984,0.04939,0.7,0.221337,4.52,313.85,2.65
1,785,785,0.770798,0.464861,0.935885,0.0,0.0,0.5,0.161472,0.237878,0.42626,0.510029,0.645161,0.482016,0.043418,0.7,0.221331,4.52,313.84,2.64
1,786,786,0.76455,0.456994,0.933841,0.0,0.0,0.5,0.161099,0.235506,0.431555,0.537655,0.639871,0.490865,0.044729,0.7,0.221325,4.52,313.83,2.64
1,787,787,0.775567,0.467233,0.941706,0.0,0.0,0.5,0.161472,0.235506,0.428902,0.506256,0.634615,0.477257,0.043723,0.7,0.22129,4.52,313.77,2.63
1,788,788,0.761222,0.452351,0.935108,0.0,0.0,0.5,0.161472,0.236691,0.42626,0.529801,0.634615,0.49594,0.046021,0.7,0.221308,4.52,313.8,2.63
1,789,789,0.736347,0.423936,0.920863,0.0,0.0,0.5,0.161472,0.237878,0.428902,0.580584,0.629393,0.526988,0.049085,0.7,0.221321,4.52,313.81,2.63
1,790,790,0.73731,0.426978,0.920181,0.0,0.0,0.5,0.161472,0.235802,0.42626,0.571959,0.629393,0.525327,0.048702,0.7,0.221344,4.52,313.84,2.62
1,791,791,0.731647,0.421239,0.915468,0.0,0.0,0.5,0.161472,0.235802,0.434217,0.586815,0.645161,0.531899,0.04903,0.7,0.221349,4.52,313.84,2.62
1,792,792,0.762282,0.456379,0.934757,0.0,0.0,0.5,0.161472,0.234618,0.43355,0.535613,0.639871,0.490234,0.04506,0.7,0.221359,4.52,313.85,2.62
1,793,793,0.72644,0.420821,0.910023,0.0,0.0,0.5,0.161472,0.234618,0.43622,0.597183,0.645161,0.531834,0.048127,0.7,0.221407,4.52,313.92,2.61
1,794,794,0.704598,0.390794,0.895216,0.0,0.0,0.5,0.161099,0.234618,0.434217,0.597285,0.650485,0.573271,0.052534,0.7,0.22141,4.52,313.92,2.61
1,795,795,0.745472,0.441706,0.920896,0.0,0.0,0.5,0.161472,0.235802,0.438228,0.541154,0.650485,0.507482,0.045807,0.7,0.221424,4.52,313.93,2.6
1,796,796,0.746402,0.443783,0.919338,0.0,0.0,0.5,0.161472,0.234618,0.436889,0.545281,0.639871,0.505746,0.045238,0.7,0.221403,4.52,313.9,2.6
1,797,797,0.786848,0.484402,0.942946,0.0,0.0,0.5,0.161099,0.235802,0.442263,0.471824,0.661238,0.459926,0.040821,0.7,0.221413,4.52,313.91,2.6
1,798,798,0.744933,0.441707,0.917436,0.0,0.0,0.5,0.161472,0.235802,0.439571,0.522402,0.645161,0.507825,0.045154,0.7,0.221402,4.52,313.89,2.59
1,799,799,0.731557,0.425967,0.910007,0.0,0.0,0.5,0.161472,0.236987,0.438899,0.544601,0.661238,0.525073,0.046901,0.7,0.221401,4.52,313.89,2.59
1,800,800,0.723844,0.416761,0.90229,0.0,0.0,0.5,0.161472,0.235802,0.43622,0.559624,0.634615,0.535042,0.047325,0.7,0.221396,4.52,313.88,2.59
1,801,801,0.711297,0.407155,0.89342,0.0,0.0,0.5,0.161472,0.236987,0.430891,0.603205,0.655844,0.546101,0.047747,0.7,0.221395,4.52,313.87,2.58
1,802,802,0.70508,0.399827,0.887061,0.0,0.0,0.5,0.161472,0.236987,0.434217,0.572498,0.639871,0.557816,0.048607,0.7,0.221377,4.52,313.84,2.58
1,803,803,0.702425,0.395285,0.886608,0.0,0.0,0.5,0.161472,0.236987,0.43622,0.592044,0.639871,0.564326,0.049592,0.7,0.22138,4.52,313.84,2.58
1,804,804,0.714637,0.413139,0.892036,0.0,0.0,0.5,0.161472,0.235802,0.43622,0.567136,0.645161,0.542751,0.046841,0.7,0.221371,4.52,313.83,2.57
1,805,805,0.739713,0.442917,0.909146,0.0,0.0,0.5,0.161472,0.235802,0.432884,0.503336,0.645161,0.509517,0.044086,0.7,0.221344,4.52,313.78,2.57
1,806,806,0.717571,0.414386,0.892469,0.0,0.0,0.5,0.161472,0.236987,0.439571,0.538821,0.629393,0.543541,0.047067,0.7,0.221331,4.52,313.76,2.56
1,807,807,0.715183,0.411435,0.890612,0.0,0.0,0.5,0.161472,0.235802,0.434884,0.562908,0.619048,0.54842,0.047549,0.7,0.221332,4.52,313.76,2.56
1,808,808,0.706791,0.406,0.884851,0.0,0.0,0.5,0.161472,0.235802,0.436889,0.576239,0.634615,0.551968,0.047165,0.7,0.221741,4.51,314.34,2.56
1,809,809,0.707749,0.404447,0.885233,0.0,0.0,0.5,0.161472,0.235802,0.434217,0.549309,0.624204,0.555784,0.047819,0.7,0.222132,4.5,314.89,2.55
1,810,810,0.716601,0.417409,0.890663,0.0,0.0,0.5,0.161472,0.235802,0.439571,0.555869,0.603774,0.540917,0.046308,0.7,0.222493,4.49,315.4,2.55
1,811,811,0.721121,0.423248,0.88954,0.0,0.0,0.5,0.161472,0.234618,0.428902,0.546803,0.619048,0.539092,0.045732,0.7,0.222821,4.49,315.86,2.55
1,812,812,0.711663,0.409807,0.883909,0.0,0.0,0.5,0.161472,0.234618,0.431555,0.554622,0.639871,0.554561,0.047341,0.7,0.223117,4.48,316.27,2.54
1,813,813,0.700445,0.394225,0.872915,0.0,0.0,0.5,0.161472,0.235802,0.434217,0.575673,0.639871,0.57346,0.048484,0.7,0.223358,4.48,316.61,2.54
1,814,814,0.694679,0.390493,0.873524,0.0,0.0,0.5,0.161472,0.236987,0.439571,0.618826,0.639871,0.57217,0.048361,0.7,0.223636,4.47,317.0,2.54
1,815,815,0.743677,0.448067,0.909191,0.0,0.0,0.5,0.161472,0.235802,0.439571,0.556721,0.655844,0.50059,0.042258,0.7,0.223846,4.47,317.29,2.53
1,816,816,0.760583,0.464737,0.919001,0.0,0.0,0.5,0.161472,0.236987,0.436889,0.509161,0.634615,0.481979,0.040523,0.7,0.223652,4.47,317.02,2.53
1,817,817,0.722023,0.42287,0.896629,0.0,0.0,0.5,0.161472,0.238175,0.434217,0.571973,0.629393,0.529439,0.045135,0.7,0.223415,4.48,316.68,2.53
1,818,818,0.708633,0.408972,0.887012,0.0,0.0,0.5,0.161472,0.238175,0.434217,0.573044,0.645161,0.543204,0.045978,0.7,0.223208,4.48,316.38,2.52
1,819,819,0.727856,0.432263,0.89871,0.0,0.0,0.5,0.161472,0.238175,0.436889,0.52459,0.629393,0.518504,0.043642,0.7,0.223039,4.48,316.14,2.52
1,820,820,0.743755,0.451425,0.906403,0.0,0.0,0.5,0.161472,0.238175,0.428241,0.501435,0.629393,0.503437,0.042214,0.7,0.222873,4.49,315.9,2.52
1,821,821,0.724853,0.427519,0.894521,0.0,0.0,0.5,0.161472,0.239366,0.434217,0.526017,0.624204,0.527308,0.044378,0.7,0.22274,4.49,315.7,2.51
1,822,822,0.712279,0.409703,0.887106,0.0,0.0,0.5,0.161472,0.239366,0.431555,0.573599,0.619048,0.548865,0.046882,0.7,0.222622,4.49,315.53,2.51
1,823,823,0.70741,0.407796,0.883775,0.0,0.0,0.5,0.161472,0.239366,0.431555,0.558405,0.613924,0.551054,0.046569,0.7,0.222494,4.49,315.35,2.5
1,824,824,0.698695,0.392639,0.880781,0.0,0.0,0.5,0.161472,0.239068,0.436889,0.56933,0.634615,0.567878,0.048927,0.7,0.222384,4.5,315.19,2.5
1,825,825,0.709996,0.408598,0.88851,0.0,0.0,0.5,0.161472,0.239068,0.434217,0.560817,0.639871,0.544921,0.046517,0.7,0.222282,4.5,315.04,2.5
1,826,826,0.71295,0.41152,0.892169,0.0,0.0,0.5,0.161472,0.239068,0.432884,0.581197,0.624204,0.541692,0.046678,0.7,0.222203,4.5,314.92,2.49
1,827,827,0.691586,0.385902,0.877159,0.0,0.0,0.5,0.161472,0.239068,0.439571,0.592731,0.639871,0.571897,0.049101,0.7,0.222116,4.5,314.8,2.49
1,828,828,0.737459,0.439746,0.908925,0.0,0.0,0.5,0.161472,0.239068,0.428902,0.558006,0.624204,0.508893,0.043812,0.7,0.222048,4.5,314.7,2.49
1,829,829,0.698941,0.40076,0.881408,0.0,0.0,0.5,0.161472,0.237878,0.428902,0.61524,0.629393,0.556844,0.047419,0.7,0.221924,4.51,314.52,2.48
1,830,830,0.712378,0.414712,0.893078,0.0,0.0,0.5,0.161472,0.237878,0.430227,0.606232,0.619048,0.538753,0.046335,0.7,0.221859,4.51,314.42,2.48
1,831,831,0.724801,0.429968,0.898601,0.0,0.0,0.5,0.161472,0.235506,0.425601,0.568461,0.655844,0.520755,0.044205,0.7,0.221802,4.51,314.34,2.47
1,832,832,0.691379,0.386549,0.87567,0.0,0.0,0.5,0.161472,0.237878,0.424942,0.611265,0.650485,0.574045,0.049239,0.7,0.221757,4.51,314.27,2.47
1,833,833,0.723997,0.428721,0.896585,0.0,0.0,0.5,0.161472,0.236691,0.42758,0.569511,0.645161,0.522129,0.044163,0.7,0.221722,4.51,314.22,2.47
1,834,834,0.691869,0.397332,0.873174,0.0,0.0,0.5,0.161472,0.235506,0.435551,0.603175,0.645161,0.558653,0.046389,0.7,0.221681,4.51,314.15,2.46
1,835,835,0.697986,0.401648,0.878409,0.0,0.0,0.5,0.161472,0.237878,0.439571,0.611477,0.645161,0.552309,0.046102,0.7,0.22171,4.51,314.19,2.46
1,836,836,0.69846,0.403991,0.874126,0.0,0.0,0.5,0.161472,0.236691,0.43622,0.568245,0.624204,0.55185,0.045399,0.7,0.22168,4.51,314.15,2.46
1,837,837,0.699244,0.402921,0.877395,0.0,0.0,0.5,0.161472,0.236691,0.43622,0.606232,0.639871,0.551616,0.046071,0.7,0.221622,4.51,314.06,2.45
1,838,838,0.684347,0.385392,0.866722,0.0,0.0,0.5,0.161099,0.239068,0.439571,0.622554,0.624204,0.573549,0.047668,0.7,0.221604,4.51,314.03,2.45
1,839,839,0.70402,0.408483,0.879566,0.0,0.0,0.5,0.161472,0.239068,0.435551,0.597183,0.634615,0.544252,0.045019,0.7,0.221614,4.51,314.04,2.44
1,840,840,0.681207,0.382102,0.865059,0.0,0.0,0.5,0.161099,0.239068,0.43622,0.630986,0.613924,0.574711,0.047504,0.7,0.221607,4.51,314.03,2.44
1,841,841,0.684307,0.379109,0.866362,0.0,0.0,0.5,0.161472,0.239068,0.43622,0.615098,0.634615,0.578742,0.048409,0.7,0.221601,4.51,314.02,2.44
1,842,842,0.711027,0.416912,0.885561,0.0,0.0,0.5,0.161099,0.237878,0.438228,0.594852,0.639871,0.531521,0.04395,0.7,0.221605,4.51,314.02,2.43
1,843,843,0.682798,0.38033,0.864917,0.0,0.0,0.5,0.161472,0.239068,0.437558,0.62723,0.645161,0.577519,0.047966,0.7,0.221594,4.51,314.0,2.43
1,844,844,0.728669,0.433393,0.897401,0.0,0.0,0.5,0.161472,0.237878,0.439571,0.56816,0.624204,0.512761,0.042625,0.7,0.221574,4.51,313.97,2.43
1,845,845,0.705717,0.408015,0.879468,0.0,0.0,0.5,0.161099,0.239068,0.440915,0.571429,0.645161,0.54462,0.044935,0.7,0.221554,4.51,313.93,2.42
1,846,846,0.694347,0.393818,0.869145,0.0,0.0,0.5,0.161472,0.239068,0.440915,0.60019,0.645161,0.559376,0.045699,0.7,0.221553,4.51,313.93,2.42
1,847,847,0.671202,0.36685,0.851223,0.0,0.0,0.5,0.161472,0.239068,0.438228,0.633365,0.629393,0.596595,0.048637,0.7,0.22154,4.51,313.91,2.41
1,848,848,0.671798,0.372476,0.8558,0.0,0.0,0.5,0.161472,0.239068,0.437558,0.617399,0.661238,0.5864,0.047856,0.7,0.221516,4.51,313.87,2.41
1,849,849,0.700065,0.409286,0.872005,0.0,0.0,0.5,0.161472,0.239068,0.435551,0.563033,0.650485,0.54308,0.043577,0.7,0.221486,4.51,313.82,2.41
1,850,850,0.731927,0.441867,0.895487,0.0,0.0,0.5,0.161472,0.237878,0.432884,0.544076,0.639871,0.50536,0.04099,0.7,0.221435,4.52,313.75,2.4
1,851,851,0.729827,0.442343,0.891722,0.0,0.0,0.5,0.161472,0.236987,0.432884,0.567335,0.619048,0.508501,0.040888,0.7,0.22144,4.52,313.75,2.4
1,852,852,0.731176,0.440262,0.895092,0.0,0.0,0.5,0.161472,0.235802,0.432884,0.560907,0.634615,0.510192,0.041644,0.7,0.221455,4.52,313.77,2.4
1,853,853,0.703023,0.40977,0.87498,0.0,0.0,0.5,0.161472,0.236987,0.434217,0.60093,0.629393,0.548191,0.044666,0.7,0.221428,4.52,313.73,2.39
1,854,854,0.73649,0.44455,0.898514,0.0,0.0,0.5,0.161472,0.236691,0.428902,0.546147,0.639871,0.507842,0.041673,0.7,0.22144,4.52,313.74,2.39
1,855,855,0.717029,0.425722,0.884848,0.0,0.0,0.5,0.161472,0.238473,0.434217,0.583569,0.634615,0.528433,0.042955,0.7,0.221437,4.52,313.73,2.38
1,856,856,0.718467,0.427431,0.888189,0.0,0.0,0.5,0.161472,0.237284,0.439571,0.593365,0.613924,0.524008,0.042786,0.7,0.221483,4.52,313.79,2.38
1,857,857,0.730914,0.438796,0.897208,0.0,0.0,0.5,0.161472,0.236691,0.42626,0.568461,0.619048,0.513097,0.042353,0.7,0.221461,4.52,313.76,2.38
1,858,858,0.723064,0.429969,0.892803,0.0,0.0,0.5,0.161472,0.236691,0.431555,0.577031,0.613924,0.523327,0.043511,0.7,0.22145,4.52,313.74,2.37
1,859,859,0.694677,0.390699,0.871364,0.0,0.0,0.5,0.161472,0.236691,0.423627,0.627929,0.629393,0.572831,0.047983,0.7,0.221449,4.52,313.73,2.37
1,860,860,0.691991,0.397312,0.868684,0.0,0.0,0.5,0.161472,0.237878,0.436889,0.634055,0.639871,0.560587,0.045738,0.7,0.221455,4.52,313.74,2.37
1,861,861,0.695327,0.400226,0.869643,0.0,0.0,0.5,0.161472,0.236691,0.435551,0.621341,0.624204,0.558394,0.045461,0.7,0.221438,4.52,313.71,2.36
1,862,862,0.67711,0.377835,0.853324,0.0,0.0,0.5,0.161472,0.236691,0.432884,0.640523,0.619048,0.588771,0.047501,0.7,0.22153,4.51,313.84,2.36
1,863,863,0.712732,0.42412,0.881232,0.0,0.0,0.5,0.161472,0.236691,0.434884,0.584206,0.639871,0.530316,0.04274,0.7,0.221545,4.51,313.86,2.35
1,864,864,0.714641,0.425526,0.882317,0.0,0.0,0.5,0.161472,0.237878,0.432219,0.593365,0.629393,0.527511,0.042482,0.7,0.221523,4.51,313.82,2.35
1,865,865,0.68958,0.39697,0.864783,0.0,0.0,0.5,0.161472,0.237878,0.429564,0.637818,0.629393,0.563251,0.045444,0.7,0.221501,4.51,313.79,2.35
1,866,866,0.685535,0.392248,0.862111,0.0,0.0,0.5,0.161472,0.237878,0.435551,0.63814,0.629393,0.568371,0.045782,0.7,0.221494,4.51,313.77,2.34
1,867,867,0.684395,0.391911,0.857828,0.0,0.0,0.5,0.161472,0.239068,0.42758,0.612093,0.645161,0.568863,0.04512,0.7,0.221491,4.51,313.76,2.34
1,868,868,0.678667,0.388665,0.853883,0.0,0.0,0.5,0.161472,0.237878,0.435551,0.626977,0.645161,0.573358,0.045155,0.7,0.221934,4.51,314.39,2.34
1,869,869,0.685698,0.397929,0.857126,0.0,0.0,0.5,0.161472,0.237878,0.42758,0.603951,0.639871,0.564391,0.04427,0.7,0.222307,4.5,314.91,2.33
1,870,870,0.665182,0.375165,0.840759,0.0,0.0,0.5,0.161472,0.236691,0.422314,0.645581,0.634615,0.593841,0.046222,0.7,0.222675,4.49,315.43,2.33
1,871,871,0.667695,0.380411,0.840497,0.0,0.0,0.5,0.161472,0.237878,0.42692,0.622345,0.634615,0.586376,0.044944,0.7,0.222931,4.49,315.79,2.33
1,872,872,0.657358,0.368644,0.830315,0.0,0.0,0.5,0.161472,0.236691,0.424942,0.640523,0.655844,0.602958,0.045876,0.7,0.222796,4.49,315.59,2.32
1,873,873,0.663159,0.377558,0.835989,0.0,0.0,0.5,0.161472,0.235506,0.429564,0.63814,0.629393,0.591105,0.044928,0.7,0.22265,4.49,315.38,2.32
1,874,874,0.686924,0.404119,0.855804,0.0,0.0,0.5,0.161472,0.235506,0.424284,0.621341,0.650485,0.554162,0.04227,0.7,0.222517,4.49,315.19,2.32
1,875,875,0.695382,0.418877,0.858611,0.0,0.0,0.5,0.161099,0.236691,0.42758,0.620821,0.639871,0.537408,0.040093,0.7,0.222425,4.5,315.06,2.31
1,876,876,0.682635,0.404237,0.848919,0.0,0.0,0.5,0.161099,0.236691,0.424284,0.608531,0.645161,0.555448,0.041296,0.7,0.222318,4.5,314.9,2.31
1,877,877,0.67389,0.394249,0.842777,0.0,0.0,0.5,0.161472,0.235506,0.42758,0.643744,0.650485,0.567437,0.042223,0.7,0.222247,4.5,314.8,2.3
1,878,878,0.71667,0.440971,0.872299,0.0,0.0,0.5,0.161099,0.234323,0.424942,0.594803,0.650485,0.511231,0.03784,0.7,0.222177,4.5,314.7,2.3
1,879,879,0.66904,0.389258,0.837802,0.0,0.0,0.5,0.161472,0.239068,0.432219,0.64061,0.655844,0.572429,0.042217,0.7,0.222099,4.5,314.58,2.3
1,880,880,0.675883,0.397867,0.844177,0.0,0.0,0.5,0.161472,0.237878,0.432884,0.641975,0.666667,0.56056,0.041408,0.7,0.22204,4.5,314.49,2.29
1,881,881,0.669026,0.390782,0.837587,0.0,0.0,0.5,0.161472,0.239068,0.42758,0.61684,0.650485,0.570682,0.041902,0.7,0.221964,4.51,314.38,2.29
1,882,882,0.712122,0.434296,0.866839,0.0,0.0,0.5,0.161472,0.239068,0.435551,0.585646,0.655844,0.515414,0.037702,0.7,0.221907,4.51,314.3,2.29
1,883,883,0.680473,0.399181,0.845205,0.0,0.0,0.5,0.161099,0.239068,0.438228,0.605385,0.650485,0.558735,0.04115,0.7,0.221864,4.51,314.23,2.28
1,884,884,0.726533,0.448457,0.875563,0.0,0.0,0.5,0.161099,0.237878,0.42758,0.582449,0.645161,0.502721,0.036764,0.7,0.221825,4.51,314.18,2.28
1,885,885,0.698062,0.415394,0.857483,0.0,0.0,0.5,0.161472,0.237878,0.435551,0.615962,0.639871,0.540757,0.040141,0.7,0.221787,4.51,314.12,2.27
1,886,886,0.712166,0.431296,0.867644,0.0,0.0,0.5,0.161472,0.237878,0.430227,0.597129,0.645161,0.519827,0.038466,0.7,0.221739,4.51,314.04,2.27
1,887,887,0.701265,0.421495,0.861231,0.0,0.0,0.5,0.161099,0.237878,0.435551,0.613918,0.650485,0.529285,0.039124,0.7,0.221719,4.51,314.01,2.27
1,888,888,0.685217,0.405094,0.848603,0.0,0.0,0.5,0.161472,0.239068,0.434217,0.613056,0.645161,0.550941,0.04059,0.7,0.221696,4.51,313.98,2.26
1,889,889,0.653086,0.364034,0.824101,0.0,0.0,0.5,0.161472,0.239068,0.440243,0.656104,0.645161,0.601702,0.04456,0.7,0.221656,4.51,313.92,2.26
1,890,890,0.658564,0.371752,0.828808,0.0,0.0,0.5,0.161472,0.239068,0.42692,0.642526,0.661238,0.589139,0.043441,0.7,0.221632,4.51,313.88,2.26
1,891,891,0.654286,0.372174,0.824398,0.0,0.0,0.5,0.160726,0.239068,0.430227,0.661033,0.655844,0.592233,0.043052,0.7,0.221617,4.51,313.85,2.25
1,892,892,0.655451,0.372006,0.822839,0.0,0.0,0.5,0.161472,0.239068,0.432884,0.640523,0.666667,0.592306,0.042932,0.7,0.221547,4.51,313.75,2.25
1,893,893,0.657721,0.378183,0.824432,0.0,0.0,0.5,0.161472,0.239068,0.430227,0.643592,0.661238,0.585277,0.042168,0.7,0.221527,4.51,313.72,2.24
1,894,894,0.67593,0.398749,0.841833,0.0,0.0,0.5,0.161472,0.237878,0.432219,0.638863,0.650485,0.557634,0.040673,0.7,0.221511,4.51,313.69,2.24
1,895,895,0.669871,0.389449,0.835006,0.0,0.0,0.5,0.161472,0.237878,0.430227,0.638863,0.661238,0.572592,0.041735,0.7,0.221526,4.51,313.71,2.24
1,896,896,0.737295,0.455766,0.884298,0.0,0.0,0.5,0.161472,0.239068,0.432219,0.525505,0.661238,0.489231,0.036021,0.7,0.221524,4.51,313.7,2.23
1,897,897,0.73299,0.453146,0.879509,0.0,0.0,0.5,0.161472,0.238175,0.438228,0.535266,0.661238,0.495183,0.036256,0.7,0.221501,4.51,313.67,2.23
1,898,898,0.686872,0.406113,0.848563,0.0,0.0,0.5,0.161472,0.237878,0.432884,0.617564,0.655844,0.547826,0.039946,0.7,0.221534,4.51,313.71,2.23
1,899,899,0.706739,0.426789,0.86394,0.0,0.0,0.5,0.161472,0.239068,0.438228,0.581016,0.661238,0.522741,0.038437,0.7,0.221521,4.51,313.69,2.22
1,900,900,0.711088,0.430859,0.868697,0.0,0.0,0.5,0.161472,0.237878,0.438228,0.588686,0.639871,0.516651,0.038215,0.7,0.221498,4.51,313.65,2.22
1,901,901,0.684778,0.403353,0.848721,0.0,0.0,0.5,0.161472,0.239068,0.428902,0.619905,0.645161,0.5518,0.040745,0.7,0.221502,4.51,313.65,2.21
1,902,902,0.702897,0.423639,0.860556,0.0,0.0,0.5,0.161472,0.236987,0.429564,0.604027,0.655844,0.52823,0.038829,0.7,0.221472,4.52,313.61,2.21
1,903,903,0.712113,0.434598,0.865469,0.0,0.0,0.5,0.161472,0.236691,0.432219,0.565344,0.634615,0.515544,0.037486,0.7,0.221455,4.52,313.58,2.21
1,904,904,0.680862,0.399915,0.844148,0.0,0.0,0.5,0.161472,0.235802,0.430227,0.619718,0.645161,0.556443,0.040774,0.7,0.221466,4.52,313.59,2.2
1,905,905,0.665428,0.386016,0.829859,0.0,0.0,0.5,0.161472,0.235802,0.42758,0.661033,0.645161,0.575418,0.041464,0.7,0.221524,4.51,313.67,2.2
1,906,906,0.667046,0.387801,0.831852,0.0,0.0,0.5,0.160726,0.235802,0.436889,0.647114,0.655844,0.573278,0.041381,0.7,0.221517,4.51,313.66,2.2
1,907,907,0.675806,0.400983,0.834947,0.0,0.0,0.5,0.161472,0.234618,0.430227,0.601703,0.650485,0.559122,0.039769,0.7,0.221517,4.51,313.65,2.19
1,908,908,0.696963,0.421319,0.849544,0.0,0.0,0.5,0.161472,0.235802,0.435551,0.61244,0.666667,0.535047,0.038296,0.7,0.221524,4.51,313.66,2.19
1,909,909,0.688023,0.412242,0.843408,0.0,0.0,0.5,0.161472,0.235802,0.424942,0.620624,0.650485,0.548863,0.039459,0.7,0.221504,4.51,313.63,2.18
1,910,910,0.704409,0.43231,0.855464,0.0,0.0,0.5,0.161099,0.234618,0.432884,0.595581,0.666667,0.521794,0.037005,0.7,0.221507,4.51,313.63,2.18
1,911,911,0.683945,0.41162,0.838107,0.0,0.0,0.5,0.161099,0.234618,0.436889,0.620096,0.650485,0.548791,0.038614,0.7,0.221491,4.51,313.6,2.18
1,912,912,0.706749,0.436622,0.855478,0.0,0.0,0.5,0.161472,0.234618,0.440915,0.56702,0.655844,0.517568,0.036351,0.7,0.221505,4.51,313.62,2.17
1,913,913,0.701859,0.433838,0.850414,0.0,0.0,0.5,0.160353,0.234618,0.430227,0.591739,0.666667,0.522603,0.036454,0.7,0.22144,4.52,313.52,2.17
1,914,914,0.69671,0.430008,0.845497,0.0,0.0,0.5,0.161472,0.234618,0.436889,0.586307,0.655844,0.52521,0.036108,0.7,0.221443,4.52,313.52,2.17
1,915,915,0.678084,0.40995,0.834181,0.0,0.0,0.5,0.161472,0.235802,0.435551,0.613308,0.655844,0.549533,0.038204,0.7,0.221452,4.52,313.53,2.16
1,916,916,0.675226,0.407668,0.831961,0.0,0.0,0.5,0.161472,0.235802,0.442263,0.60945,0.650485,0.550375,0.038033,0.7,0.221459,4.52,313.54,2.16
1,917,917,0.702237,0.433928,0.85228,0.0,0.0,0.5,0.161472,0.235802,0.435551,0.580833,0.650485,0.518395,0.036075,0.7,0.221464,4.52,313.54,2.15
1,918,918,0.658839,0.387152,0.82179,0.0,0.0,0.5,0.161472,0.235802,0.435551,0.629595,0.650485,0.575023,0.040137,0.7,0.221437,4.52,313.5,2.15
1,919,919,0.680693,0.412106,0.841312,0.0,0.0,0.5,0.161472,0.236987,0.430227,0.622478,0.661238,0.542608,0.038125,0.7,0.221488,4.51,313.57,2.15
1,920,920,0.675434,0.402406,0.837359,0.0,0.0,0.5,0.161099,0.234618,0.435551,0.622055,0.666667,0.555119,0.039466,0.7,0.221487,4.51,313.56,2.14
1,921,921,0.716788,0.445484,0.86381,0.0,0.0,0.5,0.161099,0.234618,0.437558,0.601736,0.677632,0.50403,0.035365,0.7,0.221465,4.52,313.53,2.14
1,922,922,0.700802,0.427377,0.855462,0.0,0.0,0.5,0.161099,0.234618,0.430227,0.596357,0.661238,0.526144,0.037654,0.7,0.221462,4.52,313.52,2.14
1,923,923,0.657585,0.382939,0.823343,0.0,0.0,0.5,0.161099,0.235802,0.432884,0.625825,0.661238,0.581938,0.04127,0.7,0.221466,4.52,313.52,2.13
1,924,924,0.704248,0.433606,0.856844,0.0,0.0,0.5,0.161099,0.235506,0.435551,0.605593,0.661238,0.517522,0.036545,0.7,0.221455,4.52,313.5,2.13
1,925,925,0.711496,0.441917,0.860921,0.0,0.0,0.5,0.161472,0.235802,0.434884,0.587896,0.666667,0.51061,0.035926,0.7,0.221458,4.52,313.5,2.12
1,926,926,0.689072,0.41503,0.844189,0.0,0.0,0.5,0.161472,0.237878,0.430227,0.594134,0.650485,0.542328,0.038373,0.7,0.221448,4.52,313.48,2.12
1,927,927,0.672253,0.395487,0.830803,0.0,0.0,0.5,0.161472,0.234618,0.435551,0.609272,0.645161,0.568292,0.040358,0.7,0.221468,4.52,313.51,2.12
1,928,928,0.675705,0.401122,0.835431,0.0,0.0,0.5,0.161472,0.239068,0.431555,0.596391,0.650485,0.558365,0.039475,0.7,0.22146,4.52,313.49,2.11
